density,dual2,n,instance_id,dsrse_ratio,lp_orig,cdsrse_weight,cdsrse_ratio,dist_type,n_base,dual1,opt_mc,length,sdp_orig,lp_cons,m_base,p_star,m,dsrse_weight,weight_mode,alpha_pes,alpha_over_opt,lp_cons_over_opt,lp_orig_over_opt,sdp_orig_over_opt,dual1_over_opt,dual2_over_opt,cdsrse_w_over_opt,cdsrse_r_over_opt,dsrse_w_over_opt,dsrse_r_over_opt,alpha_gap,lp_cons_gap,lp_orig_gap,sdp_orig_gap,dual1_gap,dual2_gap,cdsrse_w_gap,cdsrse_r_gap,dsrse_w_gap,dsrse_r_gap,mu_pes_bound,alpha_pes_over_pstar,alpha_pes_over_pstar_over_opt,mu_pes_bound_over_opt,alpha_pes_over_pstar_gap,mu_pes_bound_gap,mu_pes_bound_1
dense,4.27110497679567,20,30,2.6297991776998573,3.4816494633482646,1.9111696576818615,2.116469043991354,uniform,20,4.3829144253112915,3.0850249570105324,short,NaN,2.789363827776554,30,0.071,30,2.899224975313482,uniform01,1.9987508340776772,0.6478880598795925,0.9041624838197478,1.1285644401146342,NaN,1.4207063107711282,1.3844636708982996,0.6194989292838116,0.6860460039980573,0.9397735887760547,0.8524401631577722,0.3521119401204075,0.09583751618025216,0.1285644401146342,NaN,0.4207063107711282,0.3844636708982996,0.38050107071618844,0.31395399600194274,0.06022641122394534,0.14755983684222784,NaN,28.151420198277147,9.125183941966093,2.1949482565012763,8.125183941966093,1.1949482565012763,6.771470150653193
sparse,2.571236651802406,10,30,1.6358715227594207,1.9549988394475988,1.5545424950794968,1.5524511192445067,uniform,20,2.9426679203578545,1.7789449804797723,short,NaN,1.675276768067985,30,0.087,30,1.5805348940972448,uniform01,1.4936090913290765,0.8396038706752234,0.9417248911296692,1.0989653198382479,NaN,1.6541646608790745,1.445371655681536,0.8738564217203866,0.8726807946729295,0.8884675532072851,0.9195739838554392,0.16039612932477665,0.05827510887033083,0.09896531983824786,NaN,0.6541646608790745,0.4453716556815359,0.12614357827961342,0.12731920532707053,0.1115324467927149,0.0804260161445608,NaN,17.167920589989386,9.650619203163487,2.5741268372229955,8.650619203163487,1.5741268372229955,4.57923001619612
dense,3.5327336929801474,20,30,2.0127011877484082,2.512679908742703,1.9622353481012742,1.9622353481012742,uniform,20,4.198836543790327,2.3056454736878327,long,NaN,1.9652578901652071,30,0.031,52,2.2065141782913886,uniform01,1.9622353481012749,0.8510568387440415,0.852367769716919,1.0897945661714086,NaN,1.8211110908887365,1.5322102783346012,0.8510568387440411,0.8510568387440411,0.957004970396474,0.8729447830195394,0.14894316125595852,0.14763223028308103,0.08979456617140857,NaN,0.8211110908887365,0.5322102783346012,0.14894316125595886,0.14894316125595886,0.04299502960352597,0.12705521698046063,NaN,63.29791445487984,27.453446411098113,1.9975971473123728,26.453446411098113,0.9975971473123728,4.605750820952499
sparse,2.255086915992122,10,30,1.501555654941644,1.6061013396338166,1.4936090913290723,1.4936090913290723,uniform,20,2.995758164721051,1.5505418298620994,long,NaN,1.4936090913290765,30,0.049,52,1.5418620489886412,uniform01,1.4936090913290765,0.9632820363588086,0.9632820363588086,1.03583231919429,NaN,1.9320718132367218,1.454386378078354,0.9632820363588059,0.9632820363588059,0.9944020982173501,0.9684070600502199,0.0367179636411914,0.0367179636411914,0.035832319194289974,NaN,0.9320718132367218,0.4543863780783539,0.03671796364119406,0.03671796364119406,0.00559790178264985,0.031592939949780074,NaN,30.481818190389316,19.658817068547116,1.6513615338103294,18.658817068547116,0.6513615338103294,2.5605051343981513
dense,7.562145068295109,40,1,4.881557694466009,6.0325499551841455,4.368291041730116,4.368291041730116,uniform,40,7.641008510323764,5.315082177389509,short,NaN,5.066422033366337,60,0.019,60,4.900300748848464,uniform01,4.768143302068911,0.8970968167440027,0.953216124281017,1.1349871467362749,NaN,1.4376087246268372,1.422771053374238,0.8218670748521885,0.8218670748521885,0.9219614269925053,0.9184350366645837,0.10290318325599734,0.046783875718983015,0.13498714673627488,NaN,0.4376087246268372,0.4227710533742379,0.17813292514781154,0.17813292514781154,0.07803857300749473,0.0815649633354163,NaN,250.95491063520583,47.21562193389488,3.1466073014614477,46.21562193389488,2.1466073014614477,16.724476387241438
sparse,5.767930911342872,20,1,3.813152342729589,4.289908921820018,3.271549592430559,3.232051878473725,uniform,40,6.0901952812395095,4.092655476383233,short,NaN,3.8291045171160136,60,0.031,60,3.91126309131605,uniform01,3.671401852769355,0.8970708318731611,0.9356039224928542,1.0481969338917094,NaN,1.488079149682432,1.4093370293753913,0.7993708757820234,0.7897199989406287,0.9556785597727656,0.9317061660170215,0.10292916812683894,0.06439607750714582,0.048196933891709426,NaN,0.48807914968243193,0.4093370293753913,0.20062912421797663,0.21028000105937128,0.04432144022723439,0.0682938339829785,NaN,118.43231783126951,28.937768770101968,1.9940285669024997,27.937768770101968,0.9940285669024997,8.160871934398125
dense,6.08021401439708,40,1,3.7879124252700285,4.5084055188048175,3.2117282894394075,2.6535088913521068,uniform,40,6.815393210465332,4.097603656825383,long,NaN,3.7247466225911112,60,0.01,109,3.8654542182529723,uniform01,2.66717525254748,0.6509109899159631,0.9090060763653403,1.1002541720439851,NaN,1.6632631609240498,1.4838462974009847,0.7838064777420891,0.6475757817455463,0.9433450723849978,0.9244213795447246,0.3490890100840369,0.09099392363465975,0.10025417204398512,NaN,0.6632631609240498,0.4838462974009847,0.2161935222579109,0.3524242182544537,0.05665492761500224,0.07557862045527541,NaN,266.717525254748,65.09109899159631,2.6809107503892635,64.09109899159631,1.6809107503892635,10.985309694417527
sparse,4.686429873696525,20,1,3.1656370625178676,3.574637149188023,3.1226256440017806,2.3937943253641496,uniform,40,5.304322106316615,3.3669361844358634,long,NaN,3.206921979159069,60,0.014,109,3.2143003225744726,uniform01,2.592150357092022,0.7698840177234727,0.9524748327525533,1.0616884174141128,NaN,1.575415100184135,1.3918974453273594,0.9274383216517608,0.7109711007977523,0.9546662444726539,0.9402129678463972,0.2301159822765273,0.04752516724744671,0.061688417414112795,NaN,0.575415100184135,0.3918974453273594,0.07256167834823923,0.2890288992022477,0.04533375552734609,0.059787032153602815,NaN,185.1535969351444,54.99171555167662,1.8531615615315273,53.99171555167662,0.8531615615315273,6.239476717126167
dense,6.534665650907594,40,2,4.106319956310619,5.252921672371408,3.6066085045044387,3.2307856420092254,uniform,40,6.988608068591524,4.752689478845787,short,NaN,4.664738785933443,60,0.027,60,3.825551528322167,uniform01,3.4490435990861483,0.7257035441591199,0.9814945425524194,1.1052524461680389,NaN,1.470453329572194,1.3749405846928102,0.758856331884809,0.6797805024690645,0.8049235165372555,0.8639992102551287,0.27429645584088014,0.018505457447580587,0.10525244616803886,NaN,0.470453329572194,0.3749405846928102,0.24114366811519095,0.3202194975309355,0.19507648346274453,0.1360007897448713,NaN,127.7423555217092,26.87790904293037,4.919359059558196,25.87790904293037,3.9193590595581957,23.380186045026942
sparse,5.036993319129258,20,2,3.2078535842881073,3.8739701423917023,2.7382154613642133,2.7382154613642133,uniform,40,5.43762682109534,3.599855857697657,short,NaN,3.5576932398520995,60,0.035,60,3.0920733530941966,uniform01,2.8127886157751596,0.7813614563929017,0.9882876927543084,1.0761459057056133,NaN,1.510512374951884,1.3992208350116395,0.7606458618361127,0.7606458618361127,0.8589436564473388,0.8911061195488363,0.21863854360709833,0.011712307245691611,0.0761459057056133,NaN,0.5105123749518841,0.3992208350116395,0.2393541381638873,0.2393541381638873,0.14105634355266117,0.10889388045116366,NaN,80.36538902214741,22.32461303979719,3.154996984433835,21.32461303979719,2.154996984433835,11.357534375432586
dense,5.062178756595702,40,2,3.0001904493185756,3.836430492639047,2.5255581511708045,2.5255581511708045,uniform,40,5.987889886727861,3.485062683440361,long,NaN,3.239950466425704,60,0.014,118,2.9635637188950312,uniform01,2.6738549555559517,0.7672329591835041,0.9296677737880202,1.1008210873417705,NaN,1.7181584466701114,1.4525359273017306,0.7246808395072082,0.7246808395072082,0.8503616686657355,0.8608713018489721,0.2327670408164959,0.07033222621197976,0.10082108734177053,NaN,0.7181584466701114,0.45253592730173064,0.2753191604927918,0.2753191604927918,0.14963833133426452,0.1391286981510279,NaN,190.98963968256797,54.802354227393145,5.663704034793433,53.802354227393145,4.663704034793433,19.7383635817092
sparse,4.033777590047396,20,2,2.554296633634556,3.188581470054181,2.2416978252841404,2.2854666993745374,uniform,40,4.8752138169405255,2.6937937727477403,long,NaN,2.706496620502417,60,0.021,118,2.6124978541527306,uniform01,1.9758208661428696,0.7334714654594663,1.0047155977132278,1.1836769029285208,NaN,1.8097947460794965,1.4974337051543618,0.8321712849597799,0.848419326860089,0.9698210310613029,0.9482153606098459,0.2665285345405337,0.004715597713227826,0.1836769029285208,NaN,0.8097947460794965,0.4974337051543618,0.16782871504022012,0.15158067313991097,0.030178968938697093,0.0517846393901541,NaN,94.08670791156521,34.92721264092696,4.697440344188,33.92721264092696,3.697440344188,12.653935547027638
dense,5.8799876865415905,40,3,3.5044182595552056,4.879561049031505,3.0297363502612087,2.834047237266587,uniform,40,6.528740543915582,3.884003535514507,short,NaN,3.552558499391758,60,0.026,60,3.5963575867204898,uniform01,3.0184533759652554,0.7771500072966351,0.9146640745580983,1.2563225044503257,NaN,1.6809306387643985,1.5138986442149773,0.7800549928850322,0.729671641993283,0.9259408632963788,0.9022695853676616,0.22284999270336492,0.08533592544190172,0.25632250445032567,NaN,0.6809306387643985,0.5138986442149773,0.21994500711496778,0.27032835800671695,0.07405913670362119,0.09773041463233845,NaN,116.09436061404828,29.890384896024425,5.013960540798832,28.890384896024425,4.013960540798832,19.474240467392892
sparse,4.626603160164499,20,3,2.7569869380558467,3.87136979543235,2.5093863422242144,2.407784208440523,uniform,40,4.907897625823918,3.0580590926495326,short,NaN,2.9267925771849708,60,0.024,60,2.757466296651685,uniform01,1.8081778802149722,0.5912828449133561,0.9570752194488069,1.2659565031747495,NaN,1.604906078375244,1.512921438073312,0.8205813773369753,0.7873569919652518,0.9017047130579118,0.9015479604964618,0.40871715508664386,0.04292478055119309,0.2659565031747495,NaN,0.604906078375244,0.512921438073312,0.17941862266302466,0.21264300803474823,0.09829528694208822,0.0984520395035382,NaN,75.34074500895717,24.63678520472317,3.37986922878635,23.63678520472317,2.37986922878635,10.33583982705646
dense,4.729107573404758,40,3,2.3510721291062513,3.439643399004306,2.0489706438756556,1.9626557944090735,uniform,40,6.265711180689469,2.7322665507001926,long,NaN,2.5282582712421084,60,0.013,131,2.2806289033060234,uniform01,2.0489706438756503,0.7499160882932759,0.9253336833458641,1.258897452052339,NaN,2.2932283744731157,1.7308368292957506,0.7499160882932779,0.7183251553206284,0.8347022008967504,0.8604841751269643,0.25008391170672406,0.07466631665413592,0.25889745205233905,NaN,1.2932283744731157,0.7308368292957506,0.25008391170672206,0.28167484467937165,0.1652977991032496,0.1395158248730357,NaN,157.6131264519731,57.68585294563662,5.625595431191534,56.68585294563662,4.625595431191534,15.370626224416455
sparse,3.4885611080340384,20,3,2.0578658882335286,2.8728231849649553,1.834964032564787,1.717642185697372,uniform,40,4.629948975939441,2.316921228076427,long,NaN,2.2501422337753634,60,0.011,131,2.1395127361112904,uniform01,1.717642185697375,0.7413468204628647,0.9711777019037866,1.2399313149502513,NaN,1.9983195457116834,1.5056882667221017,0.7919837801685755,0.7413468204628635,0.9234292086345871,0.8881898371409143,0.2586531795371353,0.028822298096213395,0.23993131495025133,NaN,0.9983195457116834,0.5056882667221017,0.2080162198314245,0.2586531795371365,0.0765707913654129,0.11181016285908574,NaN,156.14928960885229,67.39516549662407,2.8099483039553617,66.39516549662407,1.8099483039553617,6.510428875231529
dense,7.559467588286611,40,4,4.452362459564276,5.793644697829007,3.6847598949826224,3.806335637452776,uniform,40,8.634417439040615,4.938532269145699,short,NaN,4.799254203714849,60,0.025,60,4.52117006562445,uniform01,3.806335637452776,0.7707422833365878,0.9717976803956485,1.1731511271123538,NaN,1.748377244183575,1.5307113887896695,0.7461244949240834,0.7707422833365878,0.9154886146783349,0.9015558098873122,0.22925771666341221,0.02820231960435149,0.1731511271123538,NaN,0.748377244183575,0.5307113887896695,0.2538755050759166,0.22925771666341221,0.08451138532166513,0.09844419011268779,NaN,152.25342549811103,30.829691333463508,3.496342737983076,29.829691333463508,2.496342737983076,17.266801435522645
sparse,6.306204453797907,20,4,4.122740736109681,4.8615404173553785,3.806335637452776,3.806335637452776,uniform,40,7.058326042495529,4.428236231864461,short,NaN,4.276373592934189,60,0.025,60,4.379888340069783,uniform01,3.806335637452776,0.8595602036908857,0.9657058406601015,1.0978502868417386,NaN,1.593936202342958,1.4240894395877222,0.8595602036908857,0.8595602036908857,0.9890819077250715,0.9310119244414938,0.1404397963091143,0.034294159339898544,0.09785028684173858,NaN,0.593936202342958,0.42408943958772216,0.1404397963091143,0.1404397963091143,0.01091809227492846,0.06898807555850617,NaN,152.25342549811103,34.382408147635424,1.69274458836548,33.382408147635424,0.6927445883654799,7.495872917492511
dense,6.287512687814261,40,4,3.630366687769098,4.4061931120362035,3.426381537848765,3.4040367846940582,uniform,40,7.817776511273138,3.8649354677410734,long,NaN,3.58852591213821,60,0.011,113,3.6729322495363514,uniform01,2.777509664783006,0.7186432187459959,0.9284827501235317,1.1400431258976433,NaN,2.0227443838389285,1.6268092288457028,0.8865300770083417,0.8807486730648066,0.9503217531554436,0.9393084873137422,0.2813567812540041,0.07151724987646835,0.14004312589764334,NaN,1.0227443838389285,0.6268092288457028,0.11346992299165826,0.11925132693519336,0.04967824684455635,0.06069151268625783,NaN,252.50087861663695,65.33120170418145,5.35748453043087,64.33120170418145,4.35748453043087,20.7063319795364
sparse,5.452618755932396,20,4,3.531090491499404,3.886579863772413,3.341846365090465,3.37824004532074,uniform,40,6.743877079273213,3.6163449681967132,long,NaN,3.5396495429059858,60,0.015,113,3.5373049041915845,uniform01,2.6405441891990904,0.7301693318587897,0.978792005197178,1.074725972757641,NaN,1.8648323482911644,1.5077706368956663,0.9240950170627314,0.9341586809416846,0.9781436603254855,0.9764252366831527,0.26983066814121026,0.021207994802821983,0.07472597275764103,NaN,0.8648323482911644,0.5077706368956663,0.07590498293726855,0.06584131905831536,0.021856339674514502,0.02357476331684727,NaN,176.03627927993938,48.67795545725266,2.45811793061412,47.67795545725266,1.45811793061412,8.88940240961049
dense,5.733025249140413,40,5,3.1729356946480936,4.456085661461225,2.4457304591042544,2.2596898084975066,uniform,40,5.9023919389364,3.8158820267825013,short,NaN,3.6578589814253686,60,0.025,60,3.443656285181687,uniform01,2.5795734084734447,0.6760097378189925,0.9585880684339774,1.1677734348665214,NaN,1.5467962315158927,1.5024115548913917,0.6409345052961347,0.5921802069973441,0.902453550977657,0.8315078066822388,0.32399026218100746,0.04141193156602263,0.1677734348665214,NaN,0.5467962315158927,0.5024115548913917,0.3590654947038653,0.4078197930026559,0.097546449022343,0.16849219331776122,NaN,103.18293633893778,27.0403895127597,4.8486471182148385,26.0403895127597,3.8486471182148385,18.50186539260677
sparse,3.6311227703930564,20,5,2.2816630996468814,2.7272950972249577,1.5169316579787497,1.6174970669255433,uniform,40,3.852343464455313,2.4548700934019796,short,NaN,2.426279642591693,60,0.026,60,2.3175068534746184,uniform01,1.6835926799622505,0.6858174224726953,0.9883535789176258,1.110973287163008,NaN,1.5692657117822082,1.4791506809881805,0.6179274667347359,0.6588931411372576,0.9440445992247997,0.9294435195489035,0.3141825775273047,0.011646421082374236,0.11097328716300803,NaN,0.5692657117822082,0.4791506809881805,0.38207253326526414,0.3411068588627424,0.05595540077520034,0.07055648045109653,NaN,64.75356461393271,26.377593172026742,4.603378726122737,25.377593172026742,3.6033787261227372,11.30069676336161
dense,4.4824291149744555,40,5,2.3063400730358063,3.041846117457463,2.380486880204107,2.2596898084975066,uniform,40,5.354987534493369,2.7321129446645376,long,NaN,2.5367301631259673,60,0.016,101,2.481717044977044,uniform01,2.332643998145809,0.853787542971516,0.9284865649789013,1.1133676312312761,NaN,1.960016896428446,1.640645612300933,0.8712988549221178,0.8270850635623933,0.9083508241573672,0.8441598571317447,0.14621245702848396,0.07151343502109875,0.11336763123127613,NaN,0.9600168964284459,0.640645612300933,0.12870114507788222,0.1729149364376067,0.09164917584263277,0.15584014286825532,NaN,145.79024988411308,53.36172143571976,7.655138912122137,52.36172143571976,6.655138912122137,20.914704115014096
sparse,2.905935966760611,20,5,1.4925635993218385,1.8713390517757538,1.4374152732272978,1.2170326252522603,uniform,40,3.309835408414942,1.7396997391664524,long,NaN,1.5103694628756097,60,0.013,101,1.3809501287654025,uniform01,1.5103694628756097,0.8681782429876534,0.8681782429876534,1.0756678348830322,NaN,1.9025325657637873,1.6703663864161646,0.8262433113406172,0.6995647569823634,0.7937864780200872,0.857943221878607,0.13182175701234655,0.13182175701234655,0.07566783488303219,NaN,0.9025325657637873,0.6703663864161646,0.17375668865938276,0.3004352430176366,0.20621352197991283,0.14205677812139295,NaN,116.18226637504691,66.78294176828105,5.714760061374669,65.78294176828105,4.714760061374669,9.94196658817237
dense,5.963766542803278,40,6,3.940835376926168,5.234423898588879,3.151002688971402,2.746051510543478,uniform,40,5.809416027729706,4.430494035521686,short,NaN,3.799646944205189,60,0.019,60,3.7417139631500875,uniform01,2.974377946627632,0.6713422753265036,0.8576124725011133,1.1814537739181339,NaN,1.3112343637419326,1.34607258129421,0.7112079744850337,0.6198070663286952,0.8445365083782365,0.889479896672999,0.3286577246734964,0.14238752749888672,0.1814537739181339,NaN,0.3112343637419326,0.34607258129421004,0.2887920255149663,0.3801929336713048,0.15546349162176354,0.11052010332700102,NaN,156.5462077172438,35.33380396455282,4.534943892942947,34.33380396455282,3.5349438929429473,20.092041869109224
sparse,4.301902668358996,20,6,3.096435458840581,3.533201011761529,2.363805376897497,1.9855848152458266,uniform,40,4.512519186010451,3.227953897298343,short,NaN,2.8168433913330495,60,0.029,60,2.648144512812323,uniform01,2.1270158817786804,0.65893626410182,0.8726405273912446,1.0945636536874535,NaN,1.3979503207239834,1.3327026361682244,0.7322921739606936,0.6151218011222759,0.8203786661974029,0.9592564074202432,0.34106373589817995,0.12735947260875535,0.09456365368745345,NaN,0.3979503207239834,0.3327026361682244,0.26770782603930643,0.3848781988777241,0.17962133380259715,0.04074359257975679,NaN,73.34537523374759,22.72194014144207,2.7338859816108987,21.72194014144207,1.7338859816108987,8.824857909110207
dense,4.464735052568164,40,6,2.8504853239581047,3.568001018234398,1.924314976628295,2.5469246325554833,uniform,40,4.902633928502654,3.2173914406331994,long,NaN,2.546924632555476,60,0.01,126,2.715107353729506,uniform01,2.546924632555476,0.7916116765867408,0.7916116765867408,1.1089732424762704,NaN,1.5237915618802635,1.3876878629631342,0.5980978728064186,0.791611676586743,0.8438846823049789,0.885961617215316,0.2083883234132592,0.2083883234132592,0.10897324247627038,NaN,0.5237915618802635,0.3876878629631342,0.4019021271935814,0.20838832341325697,0.15611531769502107,0.11403838278468403,NaN,254.6924632555476,79.16116765867407,5.910843276032284,78.16116765867407,4.910843276032284,19.01749656323057
sparse,3.438763008288948,20,6,2.105104934764076,2.619652399156106,1.7520181770325463,1.7520181770325463,uniform,40,4.0019698246463635,2.4051824333530014,long,NaN,1.8423336519078333,60,0.019,126,2.0613914968219063,uniform01,1.7520181770325471,0.7284346304617337,0.7659849940528147,1.0891699368950227,NaN,1.663894500953644,1.429730635232962,0.7284346304617334,0.7284346304617334,0.8570624282949608,0.8752371153107935,0.27156536953826627,0.23401500594718527,0.08916993689502273,NaN,0.6638945009536441,0.42973063523296195,0.2715653695382666,0.2715653695382666,0.14293757170503918,0.12476288468920649,NaN,92.211483001713,38.33866476114388,2.8512627444372116,37.33866476114388,1.8512627444372116,6.857807065794249
dense,6.310551807483011,40,7,4.045870920786372,5.016469190192169,3.4459799522638783,3.6946566214831575,uniform,40,7.513067943248012,4.431754440082915,short,NaN,4.029107299176379,60,0.029,60,3.9164227102207345,uniform01,3.257432059650769,0.7350208825175397,0.909144979409328,1.1319375335467177,NaN,1.695280739225129,1.4239398623730934,0.7775656342997666,0.8336781000469948,0.8837183474785352,0.9129275945872752,0.2649791174824603,0.09085502059067196,0.13193753354671767,NaN,0.695280739225129,0.42393986237309345,0.22243436570023345,0.16632189995300517,0.11628165252146483,0.08707240541272476,NaN,112.32524343623341,25.345547673018608,3.3957367006683223,24.345547673018608,2.3957367006683223,15.049071200539345
sparse,4.519832106700624,20,7,2.400238803767898,2.9870107465054043,2.5592925555202783,2.2728980052247216,uniform,40,5.411172420124607,2.802194705574543,short,NaN,2.6191906788783585,60,0.021,60,2.6087645008009477,uniform01,2.3529157387671886,0.8396688974133091,0.9346926084999998,1.065954032588527,NaN,1.9310479779866463,1.6129614754139323,0.9133171761508765,0.8111135178091424,0.9309718898587614,0.856556754958171,0.16033110258669092,0.0653073915000002,0.06595403258852706,NaN,0.9310479779866463,0.6129614754139323,0.08668282384912351,0.18888648219085757,0.06902811014123855,0.14344324504182904,NaN,112.04360660796135,39.98423321015757,2.7711752107917555,38.98423321015757,1.7711752107917555,7.765372503900076
dense,5.571778124458326,40,7,3.1935848590171134,3.6238849079655027,3.1332831079952497,3.1447234263588624,uniform,40,7.796116413873768,3.347835771505937,long,NaN,3.1349298456432333,60,0.01,143,3.190059467127853,uniform01,2.6483251558927705,0.7910558750919524,0.9364049074106962,1.0824559970381677,NaN,2.32870336120666,1.6642925474065315,0.9359130261595311,0.9393302542269839,0.9528721493088318,0.9539251853983752,0.2089441249080476,0.06359509258930385,0.08245599703816775,NaN,1.32870336120666,0.6642925474065315,0.06408697384046891,0.06066974577301609,0.047127850691168205,0.04607481460162477,NaN,264.832515589277,79.10558750919523,4.093966010302749,78.10558750919523,3.093966010302749,13.705925856620986
sparse,4.212729325671935,20,7,1.9973600594774372,2.3625791990149128,1.8849903634258363,1.9808376325423465,uniform,40,5.802054049155619,2.297503269673647,long,NaN,2.0715817703608734,60,0.007,143,2.2410801005329613,uniform01,2.001417747495176,0.8711272684192833,0.9016665167380307,1.0283246296970492,NaN,2.525373576499755,1.8336118956950778,0.8204516565034501,0.8621696685653546,0.9754415282513612,0.8693611390425381,0.12887273158071666,0.09833348326196933,0.028324629697049186,NaN,1.5253735764997551,0.8336118956950778,0.1795483434965499,0.1378303314346454,0.024558471748638788,0.1306388609574619,NaN,285.91682107073945,124.44675263132619,2.8467577736315266,123.44675263132619,1.8467577736315266,6.540435292887304
dense,7.7368528629538735,40,8,4.742478513959323,6.259492416620937,3.9052079889241478,3.836828851774221,uniform,40,8.196213989295499,5.598905693987336,short,NaN,5.2724493300964745,60,0.025,60,4.958703805101903,uniform01,4.291787524757751,0.7665404204551438,0.9416928268248127,1.1179849704100222,NaN,1.4638957034224405,1.3818508983393805,0.6974948681700336,0.6852819214109269,0.8856558899406101,0.8470366841599547,0.2334595795448562,0.0583071731751873,0.1179849704100222,NaN,0.46389570342244046,0.38185089833938046,0.3025051318299664,0.3147180785890731,0.11434411005938994,0.1529633158400453,NaN,171.67150099031005,30.66161681820575,3.8547309399084617,29.66161681820575,2.8547309399084617,21.582275008242643
sparse,4.758525345787361,20,8,3.136589887404096,3.4652412022670243,2.6407585674806096,2.6400847109589525,uniform,40,5.174839243506032,3.1830125573074817,short,NaN,2.902039008747315,60,0.035,60,3.1156688763069975,uniform01,2.5598957848816797,0.80423678474178,0.9117271630251302,1.0886671478287477,NaN,1.6257677751304385,1.4949753606415583,0.8296412659189865,0.8294295619091766,0.9788427850069651,0.985415492692038,0.19576321525822005,0.08827283697486976,0.08866714782874774,NaN,0.6257677751304385,0.49497536064155834,0.17035873408101354,0.1705704380908234,0.021157214993034912,0.014584507307962014,NaN,73.13987956804799,22.97819384976514,3.029255645629456,21.97819384976514,2.029255645629456,9.642158759333142
dense,6.085822869352928,40,8,3.3612120032998356,4.696895190502625,3.1399705415783896,2.3553558461004513,uniform,40,7.029274853693086,4.068572552850275,long,NaN,3.83921030926152,60,0.015,117,3.402939459056132,uniform01,3.1136871589915054,0.7653021099034313,0.9436258686285258,1.1544331898941245,NaN,1.7277005048782192,1.4958127919064512,0.7717622091754649,0.5789145493916252,0.8363964055826342,0.8261403624091963,0.23469789009656872,0.05637413137147418,0.15443318989412447,NaN,0.7277005048782192,0.4958127919064512,0.2282377908245351,0.42108545060837477,0.16360359441736583,0.1738596375908037,NaN,207.57914393276704,51.020140660228755,4.870266612795084,50.020140660228755,3.870266612795084,19.81503306588116
sparse,3.8860064499748486,20,8,2.488499198636881,2.8073228361888014,2.4907928428618487,2.047324357472212,uniform,40,4.296567836338802,2.5950546218339348,long,NaN,2.526928413900904,60,0.017,117,2.5055480804763532,uniform01,2.301083267953473,0.886718625724837,0.9737476786192324,1.081797204794424,NaN,1.655675298773635,1.4974661486040681,0.9598228961753399,0.7889330499044989,0.9655088025490859,0.9589390441725074,0.11328137427516305,0.026252321380767607,0.08179720479442398,NaN,0.655675298773635,0.4974661486040681,0.04017710382466011,0.21106695009550114,0.03449119745091411,0.041060955827492585,NaN,135.35783929138074,52.15991916028452,2.786576209283069,51.15991916028452,1.7865762092830688,7.231317470992514
dense,8.299188803704268,40,9,5.450538421657683,6.64264659315778,4.89529486183082,4.57528053734159,uniform,40,8.678526275811182,6.0208450094029375,short,NaN,5.746522986386586,60,0.031,60,5.8204441876800255,uniform01,5.077082867067878,0.8432508824158141,0.9544379530468009,1.1032748032516624,NaN,1.4414133335532906,1.3784093081192377,0.8130577774690576,0.7599067124624923,0.9667154990022264,0.9052779822675074,0.15674911758418586,0.0455620469531991,0.10327480325166238,NaN,0.4414133335532906,0.3784093081192377,0.1869422225309424,0.2400932875375077,0.03328450099777358,0.09472201773249256,NaN,163.77686667960896,27.20164136825207,4.400377931537481,26.20164136825207,3.4003779315374807,26.49399350858426
sparse,4.864542615472286,20,9,3.3567267299880985,3.827461682359045,3.307444823772606,3.0502337091267346,uniform,40,5.212891145241351,3.6783558679743167,short,NaN,3.5378272268883526,60,0.024,60,3.577426229916698,uniform01,3.221942076224503,0.8759190768561601,0.9617958005886599,1.0405359948130417,NaN,1.4171796673148183,1.322477430154469,0.8991639043326244,0.8292383387055231,0.9725612089530639,0.9125617124796191,0.1240809231438399,0.03820419941134012,0.04053599481304171,NaN,0.41717966731481826,0.32247743015446906,0.10083609566737561,0.1707616612944769,0.02743879104693614,0.08743828752038085,NaN,134.24758650935428,36.49662820234,2.4589268051628363,35.49662820234,1.4589268051628363,9.044807842690059
dense,7.117438553389786,40,9,4.5330537525574055,5.431053550880509,4.328160701578967,4.073688991222851,uniform,40,8.657120180706558,4.932764673937557,long,NaN,4.583386999166289,60,0.013,126,4.769844943377578,uniform01,4.328160701578975,0.8774310123584388,0.9291720368058064,1.101016146092612,NaN,1.7550239577506646,1.4428903513267182,0.8774310123584371,0.8258429624154455,0.966971923185233,0.9189681754955717,0.12256898764156121,0.0708279631941936,0.101016146092612,NaN,0.7550239577506646,0.44289035132671817,0.12256898764156288,0.17415703758455447,0.03302807681476705,0.08103182450442825,NaN,332.9354385829981,67.49469325834144,5.084714267013755,66.49469325834144,4.084714267013755,25.08169891339175
sparse,4.521567023348168,20,9,2.9947689932508816,3.495337346079502,2.8740481793945323,2.775704503478913,uniform,40,5.719088122857158,3.19985950645045,long,NaN,3.099947412804069,60,0.011,126,2.9837051949876776,uniform01,2.874048179394534,0.8981794899435028,0.9687760998740811,1.0923408790396616,NaN,1.787293508145689,1.4130517337506063,0.8981794899435023,0.8674457418781973,0.9324488118846977,0.9359064006447358,0.10182051005649717,0.031223900125918913,0.0923408790396616,NaN,0.7872935081456891,0.41305173375060633,0.10182051005649773,0.13255425812180266,0.06755118811530225,0.06409359935526415,NaN,261.27710721768494,81.65268090395482,1.9418303743654979,80.65268090395482,0.9418303743654979,6.2135843833276745
