dual2              , upper_pstar           , p_star, dual1              , overlap , alpha_pes_over_opt , alpha_pes          , upper_over_opt       , weight_mode, est_opt           , m , dual1_over_opt    , dual2_over_opt    , dist_type, n
 3.998711508645392 ,  2000.0               , 0.0005,  6.166158062363044 , sparse  , 1.0                , 1.0                , 2000.0               , uniform    , 1.0               , 15, 6.166158062363044 , 3.998711508645392 , normal   , 10
 5.235947448813262 ,  2000.0               , 0.0005,  6.165209751157838 , sparse  , 1.0                , 1.0                , 2000.0               , uniform    , 1.0               , 15, 6.165209751157838 , 5.235947448813262 , normal   , 10
 4.970936808894775 ,  2000.0               , 0.0005,  6.051035930406929 , sparse  , 1.0                , 1.0                , 2000.0               , uniform    , 1.0               , 15, 6.051035930406929 , 4.970936808894775 , normal   , 10
 4.214310129513829 ,  2000.0               , 0.0005,  5.594161011807256 , sparse  , 1.0                , 1.0                , 2000.0               , uniform    , 1.0               , 15, 5.594161011807256 , 4.214310129513829 , normal   , 10
 3.996245177684602 ,  2000.0               , 0.0005,  5.459840438273586 , sparse  , 1.0                , 1.0                , 2000.0               , uniform    , 1.0               , 15, 5.459840438273586 , 3.996245177684602 , normal   , 10
 4.895914136177689 ,  2000.0               , 0.0005,  6.476104497714244 , sparse  , 1.0                , 1.0                , 2000.0               , uniform    , 1.0               , 15, 6.476104497714244 , 4.895914136177689 , normal   , 10
 5.347454360219753 ,  2000.0               , 0.0005,  6.444840128985415 , sparse  , 1.0                , 1.0                , 2000.0               , uniform    , 1.0               , 15, 6.444840128985415 , 5.347454360219753 , normal   , 10
 5.405782313395825 ,  2000.0               , 0.0005,  6.423578010852995 , sparse  , 1.0                , 1.0                , 2000.0               , uniform    , 1.0               , 15, 6.423578010852995 , 5.405782313395825 , normal   , 10
 4.148693095709123 ,  2000.0               , 0.0005,  6.088707987861885 , sparse  , 1.0                , 1.0                , 2000.0               , uniform    , 1.0               , 15, 6.088707987861885 , 4.148693095709123 , normal   , 10
 4.2057399802897955,  2000.0               , 0.0005,  5.861942503534232 , sparse  , 1.0                , 1.0                , 2000.0               , uniform    , 1.0               , 15, 5.861942503534232 , 4.2057399802897955, normal   , 10
 4.008176533474119 ,  2000.0               , 0.0005,  5.723446393193184 , sparse  , 1.0                , 1.0                , 2000.0               , uniform    , 1.0               , 15, 5.723446393193184 , 4.008176533474119 , normal   , 10
 6.39702871363194  ,  2000.0               , 0.0005,  7.4028958924688215, sparse  , 1.0                , 1.0                , 2000.0               , uniform    , 1.0               , 15, 7.4028958924688215, 6.39702871363194  , normal   , 10
 4.716599102633985 ,  2000.0               , 0.0005,  6.158210882429535 , sparse  , 1.0                , 1.0                , 2000.0               , uniform    , 1.0               , 15, 6.158210882429535 , 4.716599102633985 , normal   , 10
 5.364597957139693 ,  2000.0               , 0.0005,  6.6731820995366755, sparse  , 1.0                , 1.0                , 2000.0               , uniform    , 1.0               , 15, 6.6731820995366755, 5.364597957139693 , normal   , 10
 4.903585821534043 ,  2000.0               , 0.0005,  5.6607812130870565, sparse  , 1.0                , 1.0                , 2000.0               , uniform    , 1.0               , 15, 5.6607812130870565, 4.903585821534043 , normal   , 10
 5.4753287529410715,  2000.0               , 0.0005,  6.163600553149704 , sparse  , 1.0                , 1.0                , 2000.0               , uniform    , 1.0               , 15, 6.163600553149704 , 5.4753287529410715, normal   , 10
 3.70558046348116  ,  2000.0               , 0.0005,  6.011400902716394 , sparse  , 1.0                , 1.0                , 2000.0               , uniform    , 1.0               , 15, 6.011400902716394 , 3.70558046348116  , normal   , 10
 4.44572128949577  ,  2000.0               , 0.0005,  5.941797738470786 , sparse  , 1.0                , 1.0                , 2000.0               , uniform    , 1.0               , 15, 5.941797738470786 , 4.44572128949577  , normal   , 10
 4.071044910635726 ,  2000.0               , 0.0005,  5.340636886109134 , sparse  , 1.0                , 1.0                , 2000.0               , uniform    , 1.0               , 15, 5.340636886109134 , 4.071044910635726 , normal   , 10
 4.375056799092249 ,  2000.0               , 0.0005,  6.0706938591580535, sparse  , 1.0                , 1.0                , 2000.0               , uniform    , 1.0               , 15, 6.0706938591580535, 4.375056799092249 , normal   , 10
 3.5380952380952384,     2.0               , 1.0   ,  3.5380952380952384, sparse  , 1.0                , 2.0                ,    1.0               , uniform    , 2.0               , 15, 1.7690476190476192, 1.7690476190476192, constant , 10
 2.507936507936508 ,     2.0               , 1.0   ,  2.507936507936508 , sparse  , 1.0                , 2.0                ,    1.0               , uniform    , 2.0               , 15, 1.253968253968254 , 1.253968253968254 , constant , 10
 3.3131313131313136,     2.0               , 1.0   ,  3.3131313131313136, sparse  , 1.0                , 2.0                ,    1.0               , uniform    , 2.0               , 15, 1.6565656565656568, 1.6565656565656568, constant , 10
 2.0857142857142854,     1.0               , 1.0   ,  2.0857142857142854, sparse  , 1.0                , 1.0                ,    1.0               , uniform    , 1.0               , 15, 2.0857142857142854, 2.0857142857142854, constant , 10
 2.7222222222222228,     2.0               , 1.0   ,  2.7222222222222228, sparse  , 1.0                , 2.0                ,    1.0               , uniform    , 2.0               , 15, 1.3611111111111114, 1.3611111111111114, constant , 10
 2.534126984126984 ,     1.0               , 1.0   ,  2.534126984126984 , sparse  , 1.0                , 1.0                ,    1.0               , uniform    , 1.0               , 15, 2.534126984126984 , 2.534126984126984 , constant , 10
 3.3961038961038956,     2.0               , 1.0   ,  3.3961038961038956, sparse  , 1.0                , 2.0                ,    1.0               , uniform    , 2.0               , 15, 1.6980519480519478, 1.6980519480519478, constant , 10
 3.204761904761905 ,     2.0               , 1.0   ,  3.204761904761905 , sparse  , 1.0                , 2.0                ,    1.0               , uniform    , 2.0               , 15, 1.6023809523809525, 1.6023809523809525, constant , 10
 3.6864468864468862,     3.0               , 1.0   ,  3.6864468864468862, sparse  , 1.0                , 3.0                ,    1.0               , uniform    , 3.0               , 15, 1.2288156288156287, 1.2288156288156287, constant , 10
 2.243600843600843 ,     1.0               , 1.0   ,  2.243600843600843 , sparse  , 1.0                , 1.0                ,    1.0               , uniform    , 1.0               , 15, 2.243600843600843 , 2.243600843600843 , constant , 10
 3.6538461538461533,     3.0               , 1.0   ,  3.6538461538461533, sparse  , 1.0                , 3.0                ,    1.0               , uniform    , 3.0               , 15, 1.2179487179487178, 1.2179487179487178, constant , 10
 3.252331002331003 ,     2.0               , 1.0   ,  3.252331002331003 , sparse  , 1.0                , 2.0                ,    1.0               , uniform    , 2.0               , 15, 1.6261655011655014, 1.6261655011655014, constant , 10
 2.6634920634920634,     2.0               , 1.0   ,  2.6634920634920634, sparse  , 1.0                , 2.0                ,    1.0               , uniform    , 2.0               , 15, 1.3317460317460317, 1.3317460317460317, constant , 10
 2.063247863247863 ,     1.0               , 1.0   ,  2.063247863247863 , sparse  , 1.0                , 1.0                ,    1.0               , uniform    , 1.0               , 15, 2.063247863247863 , 2.063247863247863 , constant , 10
 4.049350649350649 ,     3.0               , 1.0   ,  4.049350649350649 , sparse  , 1.0                , 3.0                ,    1.0               , uniform    , 3.0               , 15, 1.3497835497835498, 1.3497835497835498, constant , 10
 3.2809523809523817,     2.0               , 1.0   ,  3.2809523809523817, sparse  , 1.0                , 2.0                ,    1.0               , uniform    , 2.0               , 15, 1.6404761904761909, 1.6404761904761909, constant , 10
 2.3760683760683756,     2.0               , 1.0   ,  2.3760683760683756, sparse  , 1.0                , 2.0                ,    1.0               , uniform    , 2.0               , 15, 1.1880341880341878, 1.1880341880341878, constant , 10
 3.116666666666667 ,     2.0               , 1.0   ,  3.116666666666667 , sparse  , 1.0                , 2.0                ,    1.0               , uniform    , 2.0               , 15, 1.5583333333333336, 1.5583333333333336, constant , 10
 3.933333333333334 ,     2.0               , 1.0   ,  3.933333333333334 , sparse  , 1.0                , 2.0                ,    1.0               , uniform    , 2.0               , 15, 1.966666666666667 , 1.966666666666667 , constant , 10
 2.7928571428571427,     2.0               , 1.0   ,  2.7928571428571427, sparse  , 1.0                , 2.0                ,    1.0               , uniform    , 2.0               , 15, 1.3964285714285714, 1.3964285714285714, constant , 10
 2.1495220483745148,     8.820315348990029 , 0.098 ,  2.441155876363577 , sparse  , 0.6632536713241953 , 0.8643909042010229 ,    6.76789460534893  , uniform01  , 1.303258378465142 , 15, 1.873117347028719 , 1.649344507499752 , uniform  , 10
 1.9660502930042167,     8.65794328275565  , 0.1135,  2.2707627418461707, sparse  , 0.8586134228839325 , 0.9826765625927663 ,    7.56487597254566  , uniform01  , 1.1444924297737245, 15, 1.984078428806313 , 1.7178359959907477, uniform  , 10
 3.226961810129132 ,    19.096952257691928 , 0.094 ,  3.405287778054112 , sparse  , 0.9168733438875264 , 1.7951135122230413 ,    9.753971743484323 , uniform01  , 1.9578642177683916, 15, 1.7392869981226378, 1.6482051108770355, uniform  , 10
 2.9680806845628034,    16.020062561494854 , 0.0845,  2.9999044871224854, sparse  , 0.7279358160520747 , 1.3536952864463152 ,    8.614625042036387 , uniform01  , 1.859635501640814 , 15, 1.6131680022647323, 1.5960550774299447, uniform  , 10
 2.513989537930211 ,     8.651326350916184 , 0.106 ,  2.765982253210039 , sparse  , 0.605412393868588  , 0.9170405931971155 ,    5.711437678005548 , uniform01  , 1.514737065981127 , 15, 1.8260477777497668, 1.659687079949976 , uniform  , 10
 2.1661327944821136,    12.85929410733073  , 0.071 ,  2.692432388475198 , sparse  , 0.8873508960856702 , 0.9130098816204817 ,   12.497899944868594 , uniform01  , 1.028916391078208 , 15, 2.616764988702125 , 2.105256377743394 , uniform  , 10
 3.3651462956226252,    25.811517684718563 , 0.07  ,  3.711394457427307 , sparse  , 0.8170880682658295 , 1.8068062379302996 ,   11.672686689511849 , uniform01  , 2.2112747794310925, 15, 1.6783958700881847, 1.5218128144564629, uniform  , 10
 2.949949116624507 ,    12.520004074000084 , 0.118 ,  3.0745942374794515, sparse  , 0.6805684968102621 , 1.47736048073201   ,    5.767529633985272 , uniform01  , 2.1707741214237957, 15, 1.416358435055807 , 1.3589387709715537, uniform  , 10
 3.7482986148862043,    24.16122953127305  , 0.087 ,  4.071031934728387 , sparse  , 0.8717444098789555 , 2.102026969220755  ,   10.020050688263858 , uniform01  , 2.4112881544174494, 15, 1.6883224542327335, 1.5544797530810943, uniform  , 10
 2.2392493013250294,    10.955743915840502 , 0.081 ,  2.8274764318215904, sparse  , 0.7110279715732659 , 0.8874152571830807 ,    8.77812310584279  , uniform01  , 1.2480736239103631, 15, 2.2654724670510786, 1.7941644294262025, uniform  , 10
 2.670096079352832 ,     7.71410303953068  , 0.152 ,  2.859674642160331 , sparse  , 0.69212732868276   , 1.1725436620086633 ,    4.553469267649737 , uniform01  , 1.6941155383074096, 15, 1.6880044940839345, 1.5761003420230264, uniform  , 10
 2.309234492693102 ,    14.406239776313011 , 0.068 ,  2.8265565720645136, sparse  , 0.6198935444511502 , 0.9796243047892849 ,    9.116081536046325 , uniform01  , 1.5803105445413825, 15, 1.78860830982103  , 1.4612536128861042, uniform  , 10
 3.1081505780039125,    11.895366294202018 , 0.1195,  3.3863774076755364, sparse  , 0.6917960135045867 , 1.4214962721571411 ,    5.789087979117881 , uniform01  , 2.054791071946118 , 15, 1.6480397710061374, 1.5126358199815149, uniform  , 10
 2.088999616689047 ,    12.616465931830618 , 0.091 ,  2.4626240631705425, sparse  , 0.8778260805897353 , 1.1480983997965861 ,    9.64644044604105  , uniform01  , 1.307888231146286 , 15, 1.8829010037135967, 1.5972309918701262, uniform  , 10
 1.822234045025926 ,    10.023960849172884 , 0.0885,  2.074059679017324 , sparse  , 0.8576546939477175 , 0.8871205351518002 ,    9.691013490934662 , uniform01  , 1.0343562991166686, 15, 2.005169476696331 , 1.7617082687871657, uniform  , 10
 2.4040736511495666,    10.373212094494857 , 0.1375,  2.79983942189633  , sparse  , 0.9131621975897019 , 1.4263166629930428 ,    6.641179618834196 , uniform01  , 1.5619532507563452, 15, 1.7925244693082605, 1.5391457138588758, uniform  , 10
 1.050267641114627 ,     5.276972225030982 , 0.082 ,  1.0535877644824057, sparse  , 0.705880064936793  , 0.4327117224525405 ,    8.60829347483894  , uniform01  , 0.61301026044883  , 15, 1.718711467750958 , 1.7132953702041605, uniform  , 10
 2.409251862539412 ,    12.730178503850972 , 0.116 ,  2.882574569621239 , sparse  , 0.9038719495022446 , 1.4767007064467128 ,    7.791999564674522 , uniform01  , 1.633749899263851 , 15, 1.764391582163276 , 1.4746760588171992, uniform  , 10
 2.155696257809023 ,    14.558755991565828 , 0.0665,  3.0082010491230533, sparse  , 0.7213499296233515 , 0.9681572734391276 ,   10.847367362757167 , uniform01  , 1.3421464863033188, 15, 2.241335859998827 , 1.606155721307641 , uniform  , 10
 3.265011877270093 ,    28.752494332209345 , 0.0755,  3.567091193926802 , sparse  , 0.9681872763617679 , 2.1708133220818056 ,   12.823672534592953 , uniform01  , 2.2421419647645426, 15, 1.5909301239546616, 1.4562021176981834, uniform  , 10
 2.311056828816519 ,  1413.4747911196878   , 0.0005,  3.3691036224857203, sparse  , 0.9999999999999989 , 0.7067373955598439 , 1999.9999999999977   , uniform01  , 0.7067373955598447, 15, 4.767122333772748 , 3.2700361454424054, normal   , 10
 3.617880348627139 ,  1993.8268397963282   , 0.0005,  4.892235542969242 , sparse  , 1.0000000000000002 , 0.9969134198981641 , 2000.0000000000005   , uniform01  , 0.9969134198981638, 15, 4.907382572369214 , 3.6290818002998804, normal   , 10
 2.611785521091167 ,  1885.155584967876    , 0.0005,  3.466071015756451 , sparse  , 0.9999999999999997 , 0.942577792483938  , 1999.999999999999    , uniform01  , 0.9425777924839384, 15, 3.677225416718603 , 2.7708965158286096, normal   , 10
 3.1515734253158594,  1804.56574669278     , 0.0005,  3.7145969046015024, sparse  , 0.9999999999999997 , 0.90228287334639   , 1999.9999999999993   , uniform01  , 0.9022828733463903, 15, 4.116887302564871 , 3.4928884481950666, normal   , 10
 2.883038885807725 ,  1950.8882422759552   , 0.0005,  4.444732083110478 , sparse  , 0.9999999999999999 , 0.9754441211379776 , 1999.9999999999998   , uniform01  , 0.9754441211379777, 15, 4.55662398982439  , 2.9556166502334333, normal   , 10
 3.256178104736029 ,  1803.9589936785537   , 0.0005,  4.335508212251935 , sparse  , 0.9999999999999996 , 0.9019794968392769 , 1999.9999999999989   , uniform01  , 0.9019794968392774, 15, 4.806659383549684 , 3.6100356118363557, normal   , 10
 2.1749593607418616,  1988.1702722569553   , 0.0005,  3.1896914587013923, sparse  , 0.9999999999999993 , 0.9940851361284777 , 1999.9999999999986   , uniform01  , 0.9940851361284784, 15, 3.2086703067745574, 2.18790049433026  , normal   , 10
 3.1023006876286745,  1989.7609809219873   , 0.0005,  4.452134277417347 , sparse  , 1.0000000000000009 , 0.9948804904609937 , 2000.0000000000016   , uniform01  , 0.9948804904609929, 15, 4.47504430944704  , 3.118264673369137 , normal   , 10
 2.5128968869052155,  1676.0736640776938   , 0.0005,  3.0181169202538207, sparse  , 0.9999999999999999 , 0.8380368320388469 , 1999.9999999999998   , uniform01  , 0.838036832038847 , 15, 3.6014132134396646, 2.9985518426339652, normal   , 10
 3.568445771190555 ,  1956.9849410015825   , 0.0005,  4.749984558994463 , sparse  , 1.0000000000000009 , 0.9784924705007912 , 2000.0000000000016   , uniform01  , 0.9784924705007905, 15, 4.854390506003005 , 3.64688117565609  , normal   , 10
 2.9532280438678895,  1984.026825357624    , 0.0005,  4.694611726216239 , sparse  , 1.0000000000000004 , 0.9920134126788119 , 2000.0000000000007   , uniform01  , 0.9920134126788116, 15, 4.73240751205068  , 2.977004147447015 , normal   , 10
 3.422568766140749 ,  1937.863568461525    , 0.0005,  3.9749271328068363, sparse  , 1.0000000000000004 , 0.9689317842307624 , 2000.000000000001    , uniform01  , 0.968931784230762 , 15, 4.10238078417723  , 3.532311378202891 , normal   , 10
 1.6179371434131198,  1722.3424477793646   , 0.0005,  2.665255939202886 , sparse  , 1.0000000000000007 , 0.8611712238896824 , 2000.0000000000014   , uniform01  , 0.8611712238896817, 15, 3.094919878029171 , 1.878763593731485 , normal   , 10
 2.4017060136128525,  1953.6711046750331   , 0.0005,  4.695605788753817 , sparse  , 1.0                , 0.9768355523375166 , 1999.9999999999998   , uniform01  , 0.9768355523375166, 15, 4.806956275820917 , 2.4586595029897254, normal   , 10
 1.4177136323017958,  1010.4228645162863   , 0.0005,  2.4595079773842015, sparse  , 1.0000000000000002 , 0.5052114322581431 , 2000.0000000000005   , uniform01  , 0.505211432258143 , 15, 4.868274588306407 , 2.806178842717479 , normal   , 10
 3.7233521522512336,  1850.1801787519778   , 0.0005,  4.534379757190856 , sparse  , 1.0                , 0.9250900893759889 , 2000.0               , uniform01  , 0.9250900893759889, 15, 4.901554788301192 , 4.0248535737344096, normal   , 10
 3.3004373459131777,  1991.363513198963    , 0.0005,  4.2349630160717755, sparse  , 1.0000000000000002 , 0.9956817565994814 , 2000.0000000000005   , uniform01  , 0.9956817565994812, 15, 4.253329929972106 , 3.314751248616879 , normal   , 10
 3.5642960122626843,  1960.093909127748    , 0.0005,  4.591008885655381 , sparse  , 0.9999999999999996 , 0.980046954563874  , 1999.999999999999    , uniform01  , 0.9800469545638745, 15, 4.684478497969928 , 3.636862494867721 , normal   , 10
 2.6144044578802292,  1550.2549763426432   , 0.0005,  3.7109232578776314, sparse  , 0.9999999999999994 , 0.7751274881713216 , 1999.9999999999989   , uniform01  , 0.775127488171322 , 15, 4.787500526697134 , 3.3728702668616783, normal   , 10
 3.9408490619902787,  1912.7621241012787   , 0.0005,  3.8709880484876154, sparse  , 1.0000000000000002 , 0.9563810620506393 , 2000.0000000000005   , uniform01  , 0.9563810620506391, 15, 4.047537328047438 , 4.120584585333012 , normal   , 10
 1.8796210642780808,     1.0425350720013569, 1.0   ,  1.8796210642780808, sparse  , 1.0                , 1.0425350720013569 ,    1.0               , uniform01  , 1.0425350720013569, 15, 1.8029331719936943, 1.8029331719936943, constant , 10
 1.4240496239365   ,     1.2274930866395388, 1.0   ,  1.4240496239365   , sparse  , 1.0000000000000007 , 1.2274930866395388 ,    1.0000000000000007, uniform01  , 1.227493086639538 , 15, 1.1601284271466388, 1.1601284271466388, constant , 10
 2.4065473843147975,     1.6532395741303387, 1.0   ,  2.4065473843147975, sparse  , 1.0                , 1.6532395741303387 ,    1.0               , uniform01  , 1.6532395741303387, 15, 1.4556555637622726, 1.4556555637622726, constant , 10
 2.227719666581896 ,     1.799777361474336 , 1.0   ,  2.227719666581896 , sparse  , 0.9999999999999998 , 1.799777361474336  ,    0.9999999999999998, uniform01  , 1.7997773614743364, 15, 1.237775135007254 , 1.237775135007254 , constant , 10
 2.145678699056674 ,     1.615296234072832 , 1.0   ,  2.145678699056674 , sparse  , 0.9999999999999999 , 1.615296234072832  ,    0.9999999999999999, uniform01  , 1.6152962340728323, 15, 1.3283499668952532, 1.3283499668952532, constant , 10
 2.583923764177055 ,     2.360316166359345 , 1.0   ,  2.583923764177055 , sparse  , 0.9999999999999998 , 2.360316166359345  ,    0.9999999999999998, uniform01  , 2.3603161663593455, 15, 1.0947362904193516, 1.0947362904193516, constant , 10
 1.9903538862613996,     1.5948237514404082, 1.0   ,  1.9903538862613996, sparse  , 1.0                , 1.5948237514404082 ,    1.0               , uniform01  , 1.5948237514404082, 15, 1.2480086808738318, 1.2480086808738318, constant , 10
 1.857905699482603 ,     1.4668500626591703, 1.0   ,  1.857905699482603 , sparse  , 1.0000000000000007 , 1.4668500626591703 ,    1.0000000000000007, uniform01  , 1.4668500626591692, 15, 1.2665955074607362, 1.2665955074607362, constant , 10
 2.133307015750999 ,     1.6001626977122063, 1.0   ,  2.133307015750999 , sparse  , 0.9999999999999994 , 1.6001626977122063 ,    0.9999999999999994, uniform01  , 1.6001626977122072, 15, 1.333181318875288 , 1.333181318875288 , constant , 10
 1.5980682305466496,     1.2637062094252944, 1.0   ,  1.5980682305466496, sparse  , 1.0000000000000002 , 1.2637062094252944 ,    1.0000000000000002, uniform01  , 1.2637062094252942, 15, 1.2645884135311924, 1.2645884135311924, constant , 10
 2.323746724153655 ,     1.7558314151527559, 1.0   ,  2.323746724153655 , sparse  , 0.9999999999999997 , 1.7558314151527559 ,    0.9999999999999997, uniform01  , 1.7558314151527565, 15, 1.323445237452646 , 1.323445237452646 , constant , 10
 1.840757221140028 ,     1.0147773765663293, 1.0   ,  1.840757221140028 , sparse  , 0.9999999999999998 , 1.0147773765663293 ,    0.9999999999999998, uniform01  , 1.0147773765663295, 15, 1.8139517727213634, 1.8139517727213634, constant , 10
 1.9710432534408615,     1.5758197044112419, 1.0   ,  1.9710432534408615, sparse  , 1.0000000000000002 , 1.5758197044112419 ,    1.0000000000000002, uniform01  , 1.5758197044112416, 15, 1.2508050558850472, 1.2508050558850472, constant , 10
 2.311283139618972 ,     1.454967114630238 , 1.0   ,  2.311283139618972 , sparse  , 1.0000000000000002 , 1.454967114630238  ,    1.0000000000000002, uniform01  , 1.4549671146302376, 15, 1.5885466526206378, 1.5885466526206378, constant , 10
 2.246891552328225 ,     1.5292509463175574, 1.0   ,  2.246891552328225 , sparse  , 0.9999999999999994 , 1.5292509463175574 ,    0.9999999999999994, uniform01  , 1.5292509463175583, 15, 1.4692758946716677, 1.4692758946716677, constant , 10
 1.911364808104752 ,     1.355858547258898 , 1.0   ,  1.911364808104752 , sparse  , 1.0000000000000004 , 1.355858547258898  ,    1.0000000000000004, uniform01  , 1.3558585472588973, 15, 1.4097081232912583, 1.4097081232912583, constant , 10
 1.9768713588612412,     1.8566348360155596, 1.0   ,  1.9768713588612412, sparse  , 0.9999999999999999 , 1.8566348360155596 ,    0.9999999999999999, uniform01  , 1.8566348360155598, 15, 1.0647604582836092, 1.0647604582836092, constant , 10
 1.928593209294427 ,     1.06840733736806  , 1.0   ,  1.928593209294427 , sparse  , 0.9999999999999998 , 1.06840733736806   ,    0.9999999999999998, uniform01  , 1.0684073373680603, 15, 1.8051104123314696, 1.8051104123314696, constant , 10
 2.129170024017661 ,     1.843992597097222 , 1.0   ,  2.129170024017661 , sparse  , 1.0000000000000002 , 1.843992597097222  ,    1.0000000000000002, uniform01  , 1.8439925970972217, 15, 1.154652153902006 , 1.154652153902006 , constant , 10
 1.3202496615646935,     0.947977215613848 , 1.0   ,  1.3202496615646935, sparse  , 0.9999999999999998 , 0.947977215613848  ,    0.9999999999999998, uniform01  , 0.9479772156138482, 15, 1.3927018917957705, 1.3927018917957705, constant , 10
 6.5343070802957435,    28.50077776366442  , 0.1035,  6.51928552290854  , sparse  , 0.6873431892402779 , 2.949830498539267  ,    6.640996997490609 , exp1       , 4.291641416858617 , 15, 1.519065758219965 , 1.5225659475247366, uniform  , 10
 3.203081771123352 ,    14.789530364974652 , 0.1   ,  3.881521342347331 , sparse  , 0.7960582592329142 , 1.4789530364974652 ,    7.960582592329142 , exp1       , 1.857845225954432 , 15, 2.089259798459947 , 1.724084292047434 , uniform  , 10
 6.64612518641901  ,    14.663727251977804 , 0.1705,  6.88822256208204  , sparse  , 0.5416275978239776 , 2.5001654964622158 ,    3.176701453513065 , exp1       , 4.6160230876469095, 15, 1.4922417915360602, 1.4397946154569554, uniform  , 10
 4.136200160474366 ,    17.60458313636628  , 0.1065,  4.38938652628357  , sparse  , 0.6832565144924089 , 1.8748881040230088 ,    6.415554126689285 , exp1       , 2.744047168603819 , 15, 1.599603161529073 , 1.5073356638322217, uniform  , 10
 4.904845550062927 ,    24.75923541561169  , 0.089 ,  5.899140662464218 , sparse  , 0.7043637120150547 , 2.2035719519894403 ,    7.914199011405109 , exp1       , 3.1284575204554868, 15, 1.8856387289559022, 1.5678159342079887, uniform  , 10
 6.6892926379296105,    37.954287850142954 , 0.099 ,  7.040080997479448 , sparse  , 0.7823308162958069 , 3.7574744971641527 ,    7.902331477735423 , exp1       , 4.802922777547107 , 15, 1.4657910034262254, 1.3927545679478712, uniform  , 10
 3.691750721013153 ,    25.279841548980556 , 0.08  ,  5.0536155051490965, sparse  , 0.9351367449981205 , 2.0223873239184447 ,   11.689209312476505 , exp1       , 2.1626648024856614, 15, 2.3367539432558933, 1.707037871412174 , uniform  , 10
 3.5404490628773564,    19.41558430998985  , 0.095 ,  3.6604307546938837, sparse  , 0.875950102356895  , 1.8444805094490357 ,    9.220527393230473 , exp1       , 2.10569129963698  , 15, 1.738351084665136 , 1.6813713688648133, uniform  , 10
 6.449894503685233 ,    37.16257002040395  , 0.0985,  7.46598677680894  , sparse  , 0.8615934189412622 , 3.6605131470097887 ,    8.747141309048347 , exp1       , 4.24853888915247  , 15, 1.7573069169429942, 1.5181441601378176, uniform  , 10
 5.958887331652362 ,    24.757430136315335 , 0.0805,  6.230222339108713 , sparse  , 0.5688446746325485 , 1.9929731259733845 ,    7.066393473696255 , exp1       , 3.503545369851212 , 15, 1.7782622119642473, 1.7008163738737094, uniform  , 10
 5.459315771185579 ,    34.62453908662626  , 0.0865,  6.413050679331729 , sparse  , 0.8001047973723737 , 2.995022630993171  ,    9.249766443611257 , exp1       , 3.7432879303175444, 15, 1.7132133030407062, 1.458427957670481 , uniform  , 10
 6.683078606898051 ,    44.30935493344883  , 0.086 ,  7.3077395194406485, sparse  , 0.8631365677788948 , 3.810604524276599  ,   10.036471718359243 , exp1       , 4.414833835718963 , 15, 1.6552694373944814, 1.513778061776067 , uniform  , 10
 5.11353690527555  ,    31.485703139799682 , 0.077 ,  6.7365658089714255, sparse  , 0.972175491965694  , 2.4243991417645754 ,   12.625655739814208 , exp1       , 2.493787553585158 , 15, 2.7013390933348345, 2.0505102360961533, uniform  , 10
 7.59036876301676  ,    41.79102525096813  , 0.078 ,  7.8323969097142125, sparse  , 0.606777958383708  , 3.2596999695755144 ,    7.7792045946629225, exp1       , 5.3721463091020505, 15, 1.4579641839694033, 1.4129117723685904, uniform  , 10
 6.023279964972364 ,    27.14484595869447  , 0.135 ,  7.019928368781725 , sparse  , 0.8519811077361343 , 3.664554204423754  ,    6.31097116841581  , exp1       , 4.301215333472743 , 15, 1.6320801969972358, 1.4003669888596928, uniform  , 10
 5.8834040092342645,    36.945924569723715 , 0.0675,  6.2968212934475325, sparse  , 0.7536584253209623 , 2.493849908456351  ,   11.165310004754996 , exp1       , 3.3089922764338358, 15, 1.902942275898491 , 1.7780047572594886, uniform  , 10
 8.240641544675244 ,    70.69929458210903  , 0.0685,  8.450837009558498 , sparse  , 0.9402432370211113 , 4.842901678874469  ,   13.72617864264396  , exp1       , 5.15069025565959  , 15, 1.640719319177211 , 1.5999101354659033, uniform  , 10
 7.339788042050198 ,    44.63426664948302  , 0.087 ,  7.816479227677909 , sparse  , 0.7629749763091456 , 3.883181198505022  ,    8.769827313898226 , exp1       , 5.089526287336084 , 15, 1.535797004748185 , 1.4421357956855994, uniform  , 10
 6.052741484371545 ,    46.46468396237859  , 0.065 ,  6.922029334330201 , sparse  , 0.781042189593073  , 3.020204457554608  ,   12.016033686047278 , exp1       , 3.866890288126625 , 15, 1.7900764745212583, 1.5652736523083228, uniform  , 10
 9.750639390915628 ,    45.317908277772254 , 0.1285, 11.513439316490825 , sparse  , 0.8650059029315667 , 5.823351213693734  ,    6.731563446938262 , exp1       , 6.732151993365574 , 15, 1.7102167817715839, 1.4483688723196868, uniform  , 10
 5.8270088654746095,  3771.3730504370233   , 0.0005, 11.345857798380361 , sparse  , 1.0000000000000009 , 1.8856865252185118 , 2000.0000000000016   , exp1       , 1.8856865252185102, 15, 6.016831348500845 , 3.090125950175831 , normal   , 10
 6.05117712553613  ,  5781.436415954704    , 0.0005,  7.756941365742197 , sparse  , 1.0000000000000002 , 2.890718207977352  , 2000.0000000000007   , exp1       , 2.890718207977351 , 15, 2.683395892527956 , 2.093312696075681 , normal   , 10
