density,dual2,n,mu_pes_bound,instance_id,dsrse_ratio,lp_orig,cdsrse_weight,cdsrse_ratio,dist_type,n_base,dual1,opt_mc,length,cdsrse_lp_adaptive,sdp_orig,lp_cons,m_base,dsrse_lp_adaptive,alpha_pes_over_pstar,p_star,m,dsrse_weight,weight_mode,alpha_pes,alpha_over_opt,alpha_pes_over_pstar_over_opt,lp_cons_over_opt,lp_orig_over_opt,sdp_orig_over_opt,dual1_over_opt,dual2_over_opt,mu_pes_bound_over_opt,cdsrse_w_over_opt,cdsrse_r_over_opt,dsrse_w_over_opt,dsrse_r_over_opt,cdsrse_lp_adaptive_over_opt,dsrse_lp_adaptive_over_opt,alpha_gap,alpha_pes_over_pstar_gap,lp_cons_gap,lp_orig_gap,sdp_orig_gap,dual1_gap,dual2_gap,mu_pes_bound_gap,cdsrse_w_gap,cdsrse_r_gap,dsrse_w_gap,dsrse_r_gap,cdsrse_lp_adaptive_gap,dsrse_lp_adaptive_gap
sparse,3.1130360868980387,9,NaN,2,2.035781220324135,NaN,1.6489598483013164,1.7145640379016305,uniform,18,3.621912912144646,2.2040685281630967,short,1.7420580476932632,NaN,NaN,27,2.1542738756001363,28.929120145637025,0.057,27,2.118283964194041,uniform01,1.6489598483013106,0.7481436385626259,13.125326992326768,NaN,NaN,NaN,1.6432850729751138,1.4124043999178597,NaN,0.7481436385626284,0.7779086793324768,0.9610789941996268,0.9236469711859573,0.7903828875707055,0.9774078473846455,0.2518563614373741,12.125326992326768,NaN,NaN,NaN,0.6432850729751138,0.4124043999178597,NaN,0.25185636143737156,0.22209132066752324,0.038921005800373165,0.07635302881404271,0.20961711242929448,0.02259215261535452
dense,4.152093862658921,18,NaN,2,2.7443491012674155,NaN,2.672243425226299,2.6663166885445055,uniform,18,5.146437276465071,2.7771560992158695,long,2.666403214252449,NaN,NaN,27,2.7927505296142052,133.1380331376983,0.018,58,2.7373995388559424,uniform01,2.3964845964785693,0.8629275816203551,47.940421201130846,NaN,NaN,NaN,1.8531321584401281,1.495088397743024,NaN,0.9622229827055121,0.9600888798787149,0.9856844343855384,0.9881868369020679,0.9601200361064718,1.0056152516607686,0.1370724183796449,46.940421201130846,NaN,NaN,NaN,0.8531321584401281,0.49508839774302404,NaN,0.0377770172944879,0.03991112012128506,0.014315565614461567,0.011813163097932122,0.039879963893528214,0.005615251660768594
sparse,2.908025187888181,9,NaN,2,1.552336907829043,NaN,1.44878860991588,1.44878860991588,uniform,18,3.883370457725986,1.6179098876320663,long,1.44878860991588,NaN,NaN,27,1.5922776887196224,60.36619207982833,0.024,58,1.5552778275289996,uniform01,1.44878860991588,0.895469284779693,37.31122019915387,NaN,NaN,NaN,2.400239029016377,1.7973962642284707,NaN,0.895469284779693,0.895469284779693,0.9612882889326219,0.9594705611824931,0.895469284779693,0.9841572147445377,0.10453071522030699,36.31122019915387,NaN,NaN,NaN,1.4002390290163769,0.7973962642284707,NaN,0.10453071522030699,0.10453071522030699,0.03871171106737814,0.040529438817506924,0.10453071522030699,0.015842785255462344
dense,3.841581467952633,18,NaN,3,2.5344971141548185,NaN,2.6415268509339622,2.304900138070405,uniform,18,4.358273498854672,2.9303014323160976,short,2.73029676144299,NaN,NaN,27,2.8679134931236057,35.69630879640492,0.074,27,2.858140805236967,uniform01,2.641526850933964,0.9014522607819607,12.181787307864335,NaN,NaN,NaN,1.4873123463649647,1.3109850835094,NaN,0.9014522607819602,0.7865744160827242,0.9753743330691768,0.8649270980124263,0.9317460420053015,0.9787093783238604,0.09854773921803928,11.181787307864335,NaN,NaN,NaN,0.4873123463649647,0.3109850835093999,NaN,0.09854773921803983,0.21342558391727584,0.024625666930823242,0.1350729019875737,0.06825395799469847,0.0212906216761396
sparse,3.5684188135951436,9,NaN,3,2.2448000528098815,NaN,2.6415268509339622,2.2344817345664696,uniform,18,4.110485071035005,2.719241769321618,short,2.6654604952039067,NaN,NaN,27,2.727434330835986,28.101349478020893,0.094,27,2.723914842288434,uniform01,2.641526850933964,0.9714203719344007,10.334259275897878,NaN,NaN,NaN,1.5116291303735256,1.3122844955729602,NaN,0.9714203719344,0.8217297041314263,1.0017185205889145,0.8255242612612199,0.980221959398951,1.0030128110000354,0.028579628065599327,9.334259275897878,NaN,NaN,NaN,0.5116291303735256,0.31228449557296023,NaN,0.028579628065599993,0.17827029586857368,0.0017185205889145294,0.17447573873878008,0.01977804060104904,0.0030128110000353647
dense,3.437047948839962,18,NaN,3,2.123922495355035,NaN,2.0597291301761476,1.9213628851673796,uniform,18,3.8063440915860465,2.280579222345069,long,1.945290960170071,NaN,NaN,27,2.1197478981012967,36.19663657056869,0.051,54,2.226160277354868,uniform01,1.846028465099003,0.8094559693483364,15.871685673496795,NaN,NaN,NaN,1.6690251556672815,1.5070943009406714,NaN,0.9031605260606443,0.8424889897890435,0.9761381036637512,0.931308359974907,0.8529810940616093,0.9294778612959593,0.1905440306516636,14.871685673496795,NaN,NaN,NaN,0.6690251556672815,0.5070943009406714,NaN,0.09683947393935566,0.15751101021095648,0.0238618963362488,0.06869164002509298,0.14701890593839073,0.07052213870404067
sparse,3.028531430040811,9,NaN,3,1.7794164629535167,NaN,2.0103441980837373,1.7500232175929713,uniform,18,3.3162446158077037,2.1363886716998004,long,1.8873943811624225,NaN,NaN,27,2.0434188789090526,46.150711627475076,0.04,54,2.100639479773088,uniform01,1.846028465099003,0.8640883045079177,21.602207612697942,NaN,NaN,NaN,1.5522665232863084,1.4175938443032392,NaN,0.9410011505463672,0.8191502046304053,0.9832665317878376,0.8329085837820599,0.8834508468258879,0.9564827346155242,0.13591169549208226,20.602207612697942,NaN,NaN,NaN,0.5522665232863084,0.4175938443032392,NaN,0.05899884945363276,0.18084979536959467,0.016733468212162372,0.1670914162179401,0.11654915317411207,0.043517265384475756
dense,4.06672754452661,18,NaN,4,2.726119519307851,NaN,2.51987271223489,2.369094031908601,uniform,18,4.285883737429585,2.9393599118406586,short,1.9603782075305602,NaN,NaN,27,2.219626555414821,45.81586749517977,0.055,27,2.725058048893217,uniform01,2.5198727122348874,0.857286207818258,15.587021960331965,NaN,NaN,NaN,1.4581010376322778,1.3835418820759453,NaN,0.8572862078182589,0.8059897742924068,0.9270923366396313,0.9274534596209846,0.6669405130122192,0.7551394255849626,0.14271379218174196,14.587021960331965,NaN,NaN,NaN,0.45810103763227783,0.3835418820759453,NaN,0.14271379218174107,0.1940102257075932,0.07290766336036869,0.07254654037901542,0.33305948698778076,0.2448605744150374
sparse,3.4155190076006745,9,NaN,4,2.324162097639424,NaN,2.399466804491691,2.192693218406298,uniform,18,3.781813028230627,2.508327340980422,short,2.3994668044917007,NaN,NaN,27,2.505132570935263,39.33552138510984,0.061,27,2.47051871380037,uniform01,2.3994668044917002,0.956600346888468,15.681972899810951,NaN,NaN,NaN,1.5077031480079635,1.361671960353333,NaN,0.9566003468884643,0.8741654976934737,0.9849267571411657,0.9265784651260812,0.9566003468884682,0.9987263344807659,0.043399653111532044,14.681972899810951,NaN,NaN,NaN,0.5077031480079635,0.36167196035333293,NaN,0.04339965311153571,0.12583450230652626,0.015073242858834268,0.07342153487391878,0.04339965311153182,0.001273665519234135
dense,3.449599938875491,18,NaN,4,1.8018707136653789,NaN,1.6209217822616289,1.603509019184576,uniform,18,4.317726056073783,2.069340457891989,long,1.620921782261625,NaN,NaN,27,1.7405877278450557,54.03072607538745,0.03,52,1.8454385606478,uniform01,1.6209217822616233,0.7833035767893098,26.11011922631033,NaN,NaN,NaN,2.0865228046970077,1.6670045403691351,NaN,0.7833035767893125,0.7748889328815667,0.891800357746702,0.8707463804679688,0.7833035767893107,0.8411316374774648,0.21669642321069016,25.11011922631033,NaN,NaN,NaN,1.0865228046970077,0.6670045403691351,NaN,0.2166964232106875,0.22511106711843332,0.10819964225329803,0.12925361953203118,0.21669642321068927,0.15886836252253522
sparse,2.999372162593377,9,NaN,4,1.728651480050556,NaN,1.4831031114413955,1.4831031114413955,uniform,18,3.5780421852777096,1.759826402408853,long,1.192749020195788,NaN,NaN,27,1.4125219886324294,49.43677038137991,0.03,52,1.6946386226765868,uniform01,1.4831031114413973,0.8427553475793541,28.091844919311804,NaN,NaN,NaN,2.033179056968392,1.7043568379743774,NaN,0.8427553475793531,0.8427553475793531,0.96295783513474,0.9822852286364014,0.6777651582924039,0.8026484809518525,0.1572446524206459,27.091844919311804,NaN,NaN,NaN,1.0331790569683919,0.7043568379743774,NaN,0.1572446524206469,0.1572446524206469,0.03704216486526002,0.017714771363598558,0.3222348417075961,0.19735151904814752
dense,3.251631533439677,18,NaN,5,2.0896144841663515,NaN,1.2861963094119702,1.5798968247266492,uniform,18,3.7215849672350214,2.408884603583887,short,1.8948384084170968,NaN,NaN,27,1.9930446855848183,24.455259138103447,0.089,27,2.26662013165872,uniform01,2.1765180632912067,0.9035377037376675,10.15210903076031,NaN,NaN,NaN,1.5449411572883678,1.349849440110983,NaN,0.533938532173104,0.6558623947266351,0.9409417654488269,0.8674614305133039,0.7866040596539979,0.827372420671214,0.09646229626233249,9.15210903076031,NaN,NaN,NaN,0.5449411572883678,0.34984944011098307,NaN,0.46606146782689595,0.3441376052733649,0.059058234551173094,0.13253856948669607,0.21339594034600207,0.17262757932878603
sparse,2.329038838564534,9,NaN,5,1.5404820173087563,NaN,1.5161404540794492,1.5161404540794492,uniform,18,2.655933754868678,1.567434182462607,short,1.157655239558747,NaN,NaN,27,1.1841825281580196,20.769047316156886,0.073,27,1.5415050854962589,uniform01,1.5161404540794525,0.9672753542336517,13.250347318269203,NaN,NaN,NaN,1.6944467490787534,1.4858925909765248,NaN,0.9672753542336496,0.9672753542336496,0.983457616749425,0.9828049142634455,0.7385670495841469,0.7554910703156557,0.03272464576634826,12.250347318269203,NaN,NaN,NaN,0.6944467490787534,0.4858925909765248,NaN,0.03272464576635037,0.03272464576635037,0.016542383250575,0.017195085736554483,0.2614329504158531,0.24450892968434434
dense,2.8405832668816133,18,NaN,5,1.4000164203376553,NaN,1.0192330534874476,1.0943936869148543,uniform,18,3.3854224687037293,1.9074320851502642,long,1.1105200393155317,NaN,NaN,27,1.2149755241434397,34.27776862651424,0.049,55,1.4614972509709725,uniform01,1.6796106626991976,0.8805611878794001,17.970636487334694,NaN,NaN,NaN,1.7748587197729935,1.4892185619588323,NaN,0.5343482797748755,0.5737523739035981,0.7662119466003626,0.7339796951288907,0.5822068570415427,0.6369692182501617,0.11943881212059992,16.970636487334694,NaN,NaN,NaN,0.7748587197729935,0.4892185619588323,NaN,0.46565172022512447,0.4262476260964019,0.23378805339963737,0.2660203048711093,0.41779314295845726,0.36303078174983827
sparse,2.1412060456936537,9,NaN,5,1.0811852873274366,NaN,1.0192330534874476,1.0810132507980832,uniform,18,2.727346575150425,1.2996221532476762,long,1.0702690753765511,NaN,NaN,27,1.0661728489305107,19.600635643989303,0.052,55,1.185765586663419,uniform01,1.0192330534874436,0.7842533700587072,15.081795578052063,NaN,NaN,NaN,2.09856885582856,1.6475604392729926,NaN,0.7842533700587103,0.8317904154655238,0.912392562484614,0.8319227897320931,0.823523262282052,0.820371402769805,0.2157466299412928,14.081795578052063,NaN,NaN,NaN,1.0985688558285598,0.6475604392729926,NaN,0.21574662994128968,0.1682095845344762,0.08760743751538602,0.1680772102679069,0.17647673771794803,0.17962859723019498
dense,5.22690981756557,18,NaN,6,3.755114847146656,NaN,3.2380549837440085,3.312756484461399,uniform,18,5.1747432102927124,3.9379723823027533,short,3.0470891791241637,NaN,NaN,27,3.7254923154410036,49.460479419151014,0.057,27,3.714114146240703,uniform01,2.819247326891608,0.7159134329030098,12.559884787772102,NaN,NaN,NaN,1.314062849589298,1.327309922501057,NaN,0.8222645233104799,0.8412340572394376,0.9431539344795639,0.9535655618160608,0.7737710891061048,0.9460432816094305,0.2840865670969902,11.559884787772102,NaN,NaN,NaN,0.3140628495892981,0.32730992250105695,NaN,0.17773547668952006,0.15876594276056244,0.05684606552043614,0.04643443818393922,0.22622891089389519,0.05395671839056948
sparse,3.171931756886176,9,NaN,6,2.151319077220574,NaN,1.6174334184516819,1.8535755388934574,uniform,18,3.5259658721890457,2.2242262928928054,short,1.866026588315198,NaN,NaN,27,2.133448124060221,22.6953961607329,0.075,27,2.12718980599601,uniform01,1.7021547120549676,0.7652794670641012,10.203726227521349,NaN,NaN,NaN,1.5852550091039574,1.4260832034139812,NaN,0.7271892359244009,0.8333574442565898,0.9563729251799327,0.9672213138091228,0.8389553681106177,0.9591866308196011,0.23472053293589878,9.203726227521349,NaN,NaN,NaN,0.5852550091039574,0.4260832034139812,NaN,0.2728107640755991,0.16664255574341025,0.043627074820067335,0.032778686190877204,0.16104463188938234,0.040813369180398906
dense,4.466483176821116,18,NaN,6,3.042021171102059,NaN,2.8526388395715174,2.481678277818945,uniform,18,5.2918788896801185,3.1458048514289194,long,2.852638839571508,NaN,NaN,27,3.1209314209806265,97.12036660596293,0.029,58,3.0733258668218264,uniform01,2.816490631572925,0.8953163862957328,30.87297883778389,NaN,NaN,NaN,1.6822018973225208,1.419822076627641,NaN,0.9068073114184952,0.7888850055945752,0.9769601141742245,0.967008862523777,0.9068073114184924,0.9920931425746277,0.10468361370426715,29.87297883778389,NaN,NaN,NaN,0.6822018973225208,0.41982207662764104,NaN,0.09319268858150476,0.2111149944054248,0.02303988582577554,0.032991137476222954,0.09319268858150764,0.007906857425372338
sparse,2.9459490442158898,9,NaN,6,1.6275175442349288,NaN,1.3673423583009803,1.3673423583009803,uniform,18,3.8405112636690233,1.8194527338187598,long,1.7358930395203112,NaN,NaN,27,1.7854701930691004,53.19233475171774,0.032,58,1.820497265001814,uniform01,1.7021547120549676,0.9355311519867838,29.235348499586994,NaN,NaN,NaN,2.110805734210178,1.6191401894968616,NaN,0.7515129867820928,0.7515129867820928,1.0005740908591023,0.8945093840492423,0.9540742703862005,0.981322658116908,0.06446884801321617,28.235348499586994,NaN,NaN,NaN,1.110805734210178,0.6191401894968616,NaN,0.24848701321790723,0.24848701321790723,0.0005740908591023164,0.1054906159507577,0.04592572961379948,0.018677341883092002
dense,3.101028450851073,18,NaN,7,1.9593257924241219,NaN,1.4362362467895358,1.3702738189972847,uniform,18,3.432992589067067,2.137221876417328,short,1.5473188880290103,NaN,NaN,27,1.7225431889042675,17.32976792356804,0.09,27,1.7748414068546008,uniform01,1.5596791131211234,0.7297693937775183,8.108548819750203,NaN,NaN,NaN,1.6062874084097756,1.4509623381028625,NaN,0.6720108298709399,0.641147198668163,0.8304432152967696,0.9167629313754653,0.7239860798275259,0.8059730287768739,0.27023060622248174,7.108548819750203,NaN,NaN,NaN,0.6062874084097756,0.45096233810286246,NaN,0.32798917012906015,0.35885280133183695,0.16955678470323043,0.08323706862453473,0.27601392017247406,0.19402697122312607
sparse,2.384658219422523,9,NaN,7,1.3442853709908662,NaN,1.3442853709908662,1.3442853709908662,uniform,18,2.9134424834362083,1.5336906651147086,short,1.5336906651147122,NaN,NaN,27,1.5336906651147122,16.315858139518234,0.094,27,1.3442853709908662,uniform01,1.533690665114714,1.0000000000000036,10.638297872340463,NaN,NaN,NaN,1.8996284907415175,1.5548495362617132,NaN,0.8765035880884909,0.8765035880884909,0.8765035880884909,0.8765035880884909,1.0000000000000022,1.0000000000000022,3.552713678800501e-15,9.638297872340463,NaN,NaN,NaN,0.8996284907415175,0.5548495362617132,NaN,0.12349641191150906,0.12349641191150906,0.12349641191150906,0.12349641191150906,2.220446049250313e-15,2.220446049250313e-15
dense,2.6723604267803323,18,NaN,7,1.3702738189972847,NaN,1.3702738189972847,1.3702738189972847,uniform,18,3.2496199877856693,1.5266136409920037,long,1.3480221298470045,NaN,NaN,27,1.4116467567872089,29.15476210632516,0.047,44,1.4001149390781444,uniform01,1.3702738189972825,0.8975904460717837,19.0976690653571,NaN,NaN,NaN,2.12864597860795,1.7505152286231471,NaN,0.8975904460717852,0.8975904460717852,0.9171377102122188,0.8975904460717852,0.8830145975710336,0.9246915649659146,0.10240955392821627,18.0976690653571,NaN,NaN,NaN,1.12864597860795,0.7505152286231471,NaN,0.10240955392821482,0.10240955392821482,0.08286228978778121,0.10240955392821482,0.11698540242896638,0.07530843503408535
sparse,2.219727991189117,9,NaN,7,1.3442853709908662,NaN,1.3442853709908662,1.3442853709908662,uniform,18,2.553412354789522,1.4541404415826948,long,1.344285370990871,NaN,NaN,27,1.4514887674649648,25.363874924356097,0.053,44,1.4507311462884656,uniform01,1.344285370990873,0.9244536033450422,17.442520817830985,NaN,NaN,NaN,1.7559599346610382,1.5264880390597981,NaN,0.9244536033450375,0.9244536033450375,0.9976554566555356,0.9244536033450375,0.9244536033450408,0.9981764662876415,0.07554639665495777,16.442520817830985,NaN,NaN,NaN,0.7559599346610382,0.5264880390597981,NaN,0.07554639665496254,0.07554639665496254,0.0023445433444644337,0.07554639665496254,0.07554639665495921,0.0018235337123585493
dense,3.374220488581851,18,NaN,8,2.0070591478369995,NaN,1.5834109159815843,1.4615649541277043,uniform,18,3.57946181729476,2.1745512876384323,short,1.7186634952860016,NaN,NaN,27,1.9658586188827905,27.43970168822671,0.055,27,1.879179254446371,uniform01,1.509183592852469,0.6940206935709693,12.618558064926713,NaN,NaN,NaN,1.6460691627016366,1.5516858617054108,NaN,0.7281552405697326,0.6721225488845413,0.8641687437444457,0.9229762292783953,0.7903531662168677,0.9040295485592881,0.3059793064290307,11.618558064926713,NaN,NaN,NaN,0.6460691627016366,0.5516858617054108,NaN,0.2718447594302674,0.32787745111545874,0.13583125625555426,0.07702377072160471,0.2096468337831323,0.09597045144071192
sparse,2.4307363511748887,9,NaN,8,1.4937077130979517,NaN,1.4914451996959923,1.4914451996959923,uniform,18,2.9540906954970394,1.497632130628729,short,1.491445199695996,NaN,NaN,27,1.4944169372860596,17.342386042976713,0.086,27,1.492859270572217,uniform01,1.4914451996959972,0.995868858041838,11.579870442346955,NaN,NaN,NaN,1.9725075571508115,1.623053019137903,NaN,0.9958688580418348,0.9958688580418348,0.9968130624611343,0.9973795851127141,0.9958688580418373,0.9978531487960801,0.004131141958161999,10.579870442346955,NaN,NaN,NaN,0.9725075571508115,0.6230530191379029,NaN,0.004131141958165219,0.004131141958165219,0.003186937538865675,0.0026204148872859268,0.004131141958162665,0.002146851203919886
dense,2.7498791751158835,18,NaN,8,1.5348519011875137,NaN,1.327075838655865,1.327075838655865,uniform,18,3.5015270264934326,1.6316849796476356,long,1.3545435251920974,NaN,NaN,27,1.5330730171309754,39.0316423134079,0.034,50,1.4610519596452871,uniform01,1.3270758386558688,0.8133162069938601,23.921064911584118,NaN,NaN,NaN,2.1459577493013335,1.6853002935099173,NaN,0.8133162069938578,0.8133162069938578,0.8954252676645973,0.9406545505609587,0.8301501466812624,0.9395643376346116,0.1866837930061399,22.921064911584118,NaN,NaN,NaN,1.1459577493013335,0.6853002935099173,NaN,0.18668379300614224,0.18668379300614224,0.10457473233540271,0.0593454494390413,0.1698498533187376,0.06043566236538844
sparse,2.0758868170735014,9,NaN,8,1.356935288686232,NaN,1.241146014175059,1.241146014175059,uniform,18,2.7706859286854546,1.384409135552444,long,1.2411460141750605,NaN,NaN,27,1.3475595289259348,25.329510493368613,0.049,50,1.354561306801535,uniform01,1.241146014175062,0.8965167754977194,18.29626072444325,NaN,NaN,NaN,2.0013490647617127,1.4994749483830339,NaN,0.8965167754977171,0.8965167754977171,0.9784400232674004,0.980154821171959,0.8965167754977182,0.9733824303233852,0.10348322450228065,17.29626072444325,NaN,NaN,NaN,1.0013490647617127,0.49947494838303386,NaN,0.10348322450228287,0.10348322450228287,0.021559976732599573,0.019845178828041043,0.10348322450228176,0.026617569676614772
dense,4.610522446131417,18,NaN,9,3.6228980995777302,NaN,3.3209185831271975,3.458928489029384,uniform,18,4.6445726833300585,3.7174630139236906,short,3.457737348415013,NaN,NaN,27,3.706957913745635,38.16478664598201,0.09,27,3.6486304565503422,uniform01,3.434830798138381,0.9239717477412107,10.266352752680119,NaN,NaN,NaN,1.2493931118975212,1.240233575657051,NaN,0.8933292868520163,0.9304540424676802,0.9814839967161644,0.9745619757367405,0.9301336248576302,0.9971741211308065,0.07602825225878929,9.266352752680119,NaN,NaN,NaN,0.24939311189752122,0.24023357565705106,NaN,0.10667071314798371,0.06954595753231985,0.018516003283835625,0.025438024263259473,0.06986637514236982,0.002825878869193499
sparse,3.554427416718508,9,NaN,9,3.4580580401188716,NaN,3.4595698724371298,3.4581038532194257,uniform,18,3.6355787715166494,3.457783161515553,short,3.4570959650072672,NaN,NaN,27,3.458470358023866,19.969946500804543,0.172,27,3.4581038532194253,uniform01,3.434830798138381,0.9933621160422588,5.775361139780575,NaN,NaN,NaN,1.0514189588230767,1.027949773218456,NaN,1.0005167215056925,1.0000927448856372,1.000092744885637,1.0000794956162602,0.9998012609593527,1.000198739040655,0.006637883957741231,4.775361139780575,NaN,NaN,NaN,0.05141895882307668,0.02794977321845593,NaN,0.0005167215056924856,9.274488563715266e-5,9.274488563693062e-5,7.949561626019452e-5,0.00019873904064726666,0.00019873904065503822
dense,3.955249167100035,18,NaN,9,2.928447424192284,NaN,2.4844835538060956,2.598395768817269,uniform,18,4.359726634416482,2.92844580325949,long,2.598395768817278,NaN,NaN,27,2.9560951374563498,50.948936643475946,0.051,47,2.801004852662462,uniform01,2.598395768817273,0.8872951536016624,17.397944188267893,NaN,NaN,NaN,1.4887510055893516,1.3506308235917042,NaN,0.8483966310869593,0.8872951536016611,0.9564817110648998,1.0000005535129906,0.8872951536016641,1.009441641080086,0.11270484639833755,16.397944188267893,NaN,NaN,NaN,0.4887510055893516,0.35063082359170417,NaN,0.15160336891304071,0.11270484639833889,0.043518288935100236,5.535129905531733e-7,0.11270484639833589,0.009441641080085938
sparse,3.4518024432848757,9,NaN,9,2.8986759443435433,NaN,2.598395768817269,2.598395768817269,uniform,18,3.4616754871276334,2.8836201138157613,long,2.598395768817278,NaN,NaN,27,2.856017757848178,34.18941801075359,0.076,47,2.8719100234052672,uniform01,2.598395768817273,0.9010880997701656,11.856422365396915,NaN,NaN,NaN,1.2004616941539357,1.1970378576383507,NaN,0.9010880997701642,0.9010880997701642,0.9959391008703298,1.005221156023863,0.9010880997701672,0.9904278806229235,0.09891190022983443,10.856422365396915,NaN,NaN,NaN,0.20046169415393567,0.1970378576383507,NaN,0.09891190022983576,0.09891190022983576,0.004060899129670226,0.005221156023863083,0.09891190022983276,0.009572119377076471
dense,4.371159326670493,18,NaN,10,2.9156508392452505,NaN,2.7023529521578893,2.71774916318315,uniform,18,4.70109671195919,3.091562600115134,short,2.412022702165231,NaN,NaN,27,2.662303586840062,39.47804346911108,0.072,27,2.899791245688825,uniform01,2.8424191297759975,0.9194117983152409,12.769608309933902,NaN,NaN,NaN,1.5206215496927393,1.4138996656602407,NaN,0.8741058492741663,0.8790859234362381,0.9379694415959207,0.9430994019453682,0.7801953297259464,0.861151440614825,0.08058820168475911,11.769608309933902,NaN,NaN,NaN,0.5206215496927393,0.4138996656602407,NaN,0.12589415072583365,0.12091407656376185,0.06203055840407934,0.05690059805463177,0.2198046702740536,0.13884855938517504
sparse,2.8583273122958435,9,NaN,10,1.7253600524429893,NaN,1.812549633849175,1.5209979810340466,uniform,18,3.466834806562129,1.8841437655988142,short,1.8047699861787423,NaN,NaN,27,1.8646384758106025,23.263192807239577,0.072,27,1.814644467901733,uniform01,1.6749498821212494,0.888971379309222,12.346824712628084,NaN,NaN,NaN,1.8400054549236096,1.5170431070515558,NaN,0.962001768093909,0.8072621679963188,0.9631135909233587,0.9157263282903676,0.9578727585074457,0.9896476637588149,0.11102862069077801,11.346824712628084,NaN,NaN,NaN,0.8400054549236096,0.5170431070515558,NaN,0.03799823190609097,0.19273783200368122,0.03688640907664131,0.0842736717096324,0.04212724149255431,0.010352336241185145
dense,3.67874014298194,18,NaN,10,2.244830107129563,NaN,1.984325827766387,1.9584415905187706,uniform,18,4.311507894069321,2.3883314115829837,long,1.4658439239833572,NaN,NaN,27,1.7732783802412482,53.41376942498571,0.032,45,2.113951095144675,uniform01,1.7092406215995428,0.715663083150868,22.364471348464622,NaN,NaN,NaN,1.8052385331278866,1.5402971820161568,NaN,0.8308419083477104,0.8200041171089892,0.8851163137964803,0.9399156650716626,0.6137523112890758,0.742475843863696,0.284336916849132,21.364471348464622,NaN,NaN,NaN,0.8052385331278866,0.5402971820161568,NaN,0.16915809165228957,0.17999588289101076,0.11488368620351974,0.060084334928337424,0.3862476887109242,0.25752415613630397
sparse,2.631956953709763,9,NaN,10,1.5638450474639092,NaN,1.5209979810340466,1.5209979810340466,uniform,18,3.5201630762599194,1.6799543991172352,long,1.419177459826783,NaN,NaN,27,1.491093686889694,49.06445100109846,0.031,45,1.6360325963887365,uniform01,1.5209979810340524,0.9053805161814454,29.20582310262727,NaN,NaN,NaN,2.0953920404682758,1.5666835689663814,NaN,0.905380516181442,0.905380516181442,0.9738553601505028,0.9308854146789115,0.844771417945938,0.8875798579254403,0.09461948381855456,28.20582310262727,NaN,NaN,NaN,1.0953920404682758,0.5666835689663814,NaN,0.094619483818558,0.094619483818558,0.02614463984949722,0.0691145853210885,0.15522858205406198,0.11242014207455975
dense,4.330586956704936,19,NaN,1,2.5410027422083026,NaN,2.7551360245146412,1.970949691165257,uniform,19,4.697196139271796,3.040061288451356,short,2.6756761298109626,NaN,NaN,29,2.858256042505452,38.52199399979565,0.062,29,2.905594555578059,uniform01,2.38836362798733,0.7856300914262132,12.671453087519568,NaN,NaN,NaN,1.545099158729331,1.424506464115067,NaN,0.9062764737608764,0.648325643516642,0.9557684138197766,0.8358393141155125,0.8801388774546662,0.9401968484528423,0.2143699085737868,11.671453087519568,NaN,NaN,NaN,0.545099158729331,0.4245064641150671,NaN,0.09372352623912361,0.351674356483358,0.04423158618022338,0.1641606858844875,0.11986112254533376,0.05980315154715765
sparse,2.6333145513949363,9,NaN,1,1.5660183278663262,NaN,1.3824245422070849,1.3790549876510325,uniform,19,2.789642366054014,1.8039875249848867,short,1.3860748929761448,NaN,NaN,29,1.7963836716247545,19.84720328499695,0.059,29,1.680324466835131,uniform01,1.17098499381482,0.6491092524737,11.001851736842374,NaN,NaN,NaN,1.546375641415472,1.4597188256149374,NaN,0.7663160210704154,0.7644481841206667,0.9314501589190359,0.8680871160012295,0.7683395110993115,0.9957849745329055,0.3508907475263,10.001851736842374,NaN,NaN,NaN,0.5463756414154719,0.4597188256149374,NaN,0.2336839789295846,0.23555181587933327,0.06854984108096407,0.13191288399877055,0.23166048890068847,0.004215025467094513
dense,3.7987732254821016,19,NaN,1,1.9109420455387278,NaN,2.0241081864990225,1.6499747028647644,uniform,19,4.6703861601393974,2.419017055542525,long,1.9448467667204736,NaN,NaN,29,2.1490077475815794,66.5155115718833,0.024,60,2.250214128708882,uniform01,1.596372277725199,0.6599260117110554,27.496917154627308,NaN,NaN,NaN,1.9306958375669439,1.5703788515166677,NaN,0.8367482080629918,0.6820847745096681,0.9302183808721494,0.7899663382531015,0.8039822465345509,0.8883805687346056,0.34007398828894464,26.496917154627308,NaN,NaN,NaN,0.9306958375669439,0.5703788515166677,NaN,0.16325179193700823,0.3179152254903319,0.06978161912785064,0.21003366174689853,0.19601775346544914,0.11161943126539442
